Maps: isw_bin0 euc6bins050div111111_bin0 euc6bins050div111111_bin1 euc6bins050div111111_bin2 euc6bins050div111111_bin3 euc6bins050div111111_bin4 euc6bins050div111111_bin5
nbar: -1.000e+00 2.640e+07 9.586e+07 1.070e+08 7.021e+07 3.312e+07 1.726e+07
Computed for pairs: isw-isw isw-euc6bins050div111111 euc6bins050div111111-euc6bins050div111111
runtag eucbintest6s050 (iswilk:), lmax=95, eps=1.0e-10,besselmincut=1, besselmaxcut=0
CAMBtag 'fid': Oc=0.259, Ob=0.0486, h0=0.677, w0=-1, ns=0.967, On=0 [OL=1-Om, Oc=Om-Ob-On. epsilon=1e-10]
k-data: kmin=1.000e-05, kmax=1.000e+01, kperlog=300, krcut(add,mult)=(50,20);
##############################
                         isw_bin0                euc6bins050div111111_bin0 euc6bins050div111111_bin1 euc6bins050div111111_bin2 euc6bins050div111111_bin3 euc6bins050div111111_bin4 euc6bins050div111111_bin5 isw_bin0                euc6bins050div111111_bin0 euc6bins050div111111_bin1 euc6bins050div111111_bin2 euc6bins050div111111_bin3 euc6bins050div111111_bin4 isw_bin0                euc6bins050div111111_bin0 euc6bins050div111111_bin1 euc6bins050div111111_bin2 euc6bins050div111111_bin3 isw_bin0                euc6bins050div111111_bin0 euc6bins050div111111_bin1 euc6bins050div111111_bin2 isw_bin0                euc6bins050div111111_bin0 euc6bins050div111111_bin1 isw_bin0                euc6bins050div111111_bin0 isw_bin0               
 lvals                   isw_bin0                euc6bins050div111111_bin0 euc6bins050div111111_bin1 euc6bins050div111111_bin2 euc6bins050div111111_bin3 euc6bins050div111111_bin4 euc6bins050div111111_bin5 euc6bins050div111111_bin0 euc6bins050div111111_bin1 euc6bins050div111111_bin2 euc6bins050div111111_bin3 euc6bins050div111111_bin4 euc6bins050div111111_bin5 euc6bins050div111111_bin1 euc6bins050div111111_bin2 euc6bins050div111111_bin3 euc6bins050div111111_bin4 euc6bins050div111111_bin5 euc6bins050div111111_bin2 euc6bins050div111111_bin3 euc6bins050div111111_bin4 euc6bins050div111111_bin5 euc6bins050div111111_bin3 euc6bins050div111111_bin4 euc6bins050div111111_bin5 euc6bins050div111111_bin4 euc6bins050div111111_bin5 euc6bins050div111111_bin5
                      +0 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00
                      +1 +2.5555434751000329e-09 +1.3203979336113788e-05 +1.6316275394725620e-06 +6.5386506222267713e-07 +3.8516056838769136e-07 +2.6754163950904122e-07 +1.1086166338573138e-07 +9.1762369157739121e-08 -1.8017495281846654e-07 -1.2296614237093704e-07 -5.9199201575468031e-08 -2.5696031849352561e-08 -1.3734803234087306e-08 +2.8659841358523376e-08 -1.0229122720848638e-07 -6.6467183748632955e-08 -5.3631957865611215e-08 -3.7187191596833085e-08 +1.1631804895292057e-08 -2.0608286469283977e-08 -1.7552972293332383e-08 -1.3546981418270551e-08 +5.9244251157746433e-09 -7.1691344663933137e-09 -6.4714429165625508e-09 +3.5062167154767731e-09 -2.9821175413737380e-09 +2.0711617272575114e-09
                      +2 +5.1969374724940138e-10 +1.6957712050500668e-05 +1.9330009208785713e-06 +7.1636468823365632e-07 +4.0677443348656407e-07 +2.7736425937904892e-07 +1.1506508515866790e-07 +5.2269211224320259e-08 +2.4793999340808185e-07 -5.2012659104418051e-08 -3.5830646319083953e-08 -1.5138737721102501e-08 -8.8952109675922637e-09 +1.7063628787160596e-08 -5.7682469604593232e-08 -4.9086985602482710e-08 -4.5177443950074155e-08 -3.3113819427480707e-08 +6.7960234003800913e-09 -8.6568633430265743e-09 -1.0629325422189222e-08 -9.9557877511004539e-09 +3.3416592536198586e-09 -2.9814787302361322e-09 -3.5173992401061539e-09 +1.8973611510754218e-09 -5.5057378862538797e-10 +1.0670827025719413e-09
                      +3 +1.8094908648062270e-10 +2.0139737180560418e-05 +2.2519006903356459e-06 +7.8772754012787428e-07 +4.3242179595985578e-07 +2.8939766859160915e-07 +1.2019076709499657e-07 +3.4429054712295139e-08 +6.1061580502134785e-07 +1.6409818158430172e-08 -1.0943968687111929e-08 -3.2956827492219713e-09 -3.3738117786842526e-09 +1.1836376560964125e-08 -3.5262670912751186e-08 -3.6317184037421895e-08 -3.7606744964939045e-08 -2.9071593031831478e-08 +4.7146467515213608e-09 -2.9183504085831305e-09 -6.3960045689940964e-09 -7.2217735912232819e-09 +2.2882625271016233e-09 -1.8503954062851469e-09 -1.8437078579158645e-09 +1.2729546803762501e-09 -2.2415980068150681e-10 +6.9677884975511234e-10
                      +4 +8.1243082782092643e-11 +2.2734833175995064e-05 +2.5690567356861657e-06 +8.6387194568710697e-07 +4.6072839455234174e-07 +3.0282553460628328e-07 +1.2594972466078008e-07 +2.4537762713842090e-08 +9.1121315494137931e-07 +7.9265188572777479e-08 +1.3724394615630176e-08 +9.1190413442098726e-09 +2.5747226705258429e-09 +8.8767732412616263e-09 -2.1987555615693623e-08 -2.6914294537647493e-08 -3.1138497345198537e-08 -2.5388087069786466e-08 +3.5636980448082218e-09 -1.2700844722720715e-09 -3.8540662339583563e-09 -5.1871992414813775e-09 +1.7302175819860230e-09 -6.8334974405231036e-10 -1.0365217931650188e-09 +9.4929747031591446e-10 -6.4339622005209013e-10 +5.1073512898390432e-10
                      +5 +4.2437423613110060e-11 +2.4794095223711352e-05 +2.8721989032425946e-06 +9.4148348187991531e-07 +4.9043629157444370e-07 +3.1726367060930203e-07 +1.3217051745678398e-07 +1.8379925853003063e-08 +1.1610365279164560e-06 +1.3709987554156862e-07 +3.7824528936779269e-08 +2.1732283569853876e-08 +8.6472076178875157e-09 +6.9805573371805643e-09 -1.3214372968300144e-08 -2.0569131446036343e-08 -2.5883655090098783e-08 -2.2065971071690868e-08 +2.8370391316886309e-09 -1.1086375288113563e-09 -2.0746880191899076e-09 -3.7219716016061811e-09 +1.3716657249511994e-09 +1.7592830914339725e-10 -6.0642524373255412e-10 +7.5271928435930775e-10 -4.7742424755618753e-10 +4.0137198772468422e-10
                      +6 +2.4516494420263336e-11 +2.6379644181624966e-05 +3.1554545422642257e-06 +1.0189638644915825e-06 +5.2109160225066850e-07 +3.3239827764468502e-07 +1.3866811924188060e-07 +1.4247552641375084e-08 +1.3709991462128132e-06 +1.9002130371170381e-07 +6.0726964597196503e-08 +3.4125877564673788e-08 +1.4791761821837819e-08 +5.6670529410700732e-09 -8.0076813096949908e-09 -1.6039342080962938e-08 -2.1408963128068319e-08 -1.9107075642369109e-08 +2.3355066607152891e-09 -7.6301262188356555e-10 -1.2923793698716085e-09 -2.7436876115363792e-09 +1.1282523506354751e-09 +7.8605657620401765e-11 -1.4846811350495250e-10 +6.1930392451771217e-10 -1.8478050315908065e-10 +3.2995854040034862e-10
                      +7 +1.5233984115536337e-11 +2.7554424108338147e-05 +3.4179858453797900e-06 +1.0954634528264843e-06 +5.5205472081489688e-07 +3.4786091228699347e-07 +1.4539402141740652e-07 +1.1324863527879803e-08 +1.5486048320724434e-06 +2.3721808099415976e-07 +8.2275720295438731e-08 +4.6348651164628309e-08 +2.0887483262400880e-08 +4.7091768167618757e-09 -5.0867929980095492e-09 -1.2117562401896872e-08 -1.7790198332544440e-08 -1.6585429691675733e-08 +1.9682833399489350e-09 -2.3764897750885621e-10 -1.1708381991952173e-09 -1.9735902514447364e-09 +9.5402232237529336e-10 -5.2520981326644810e-12 +7.6162925099396401e-11 +5.2086557884146401e-10 +4.3196010775653975e-11 +2.7792837884822949e-10
                      +8 +9.9933353042070539e-12 +2.8377771304661205e-05 +3.6601269526625914e-06 +1.1694810387236834e-06 +5.8279866845779218e-07 +3.6362715483796740e-07 +1.5223329639617105e-07 +9.1754773345201902e-09 +1.6986039266605442e-06 +2.7905700623825957e-07 +1.0284852504402190e-07 +5.8182614958949831e-08 +2.6837160431166629e-08 +3.9838186939882544e-09 -3.3115545909188155e-09 -8.8909990112293206e-09 -1.4927343288726379e-08 -1.4308364970730673e-08 +1.6877918628485404e-09 +1.4291426805475001e-10 -9.6483286021968530e-10 -1.4748396097936622e-09 +8.2330028381999973e-10 +2.0570877846509570e-10 +5.0728680682118526e-12 +4.5143422908505660e-10 +2.5605780917535744e-10 +2.3948865898324670e-10
