Maps: isw_bin0 euc6bins030div111111_bin0 euc6bins030div111111_bin1 euc6bins030div111111_bin2 euc6bins030div111111_bin3 euc6bins030div111111_bin4 euc6bins030div111111_bin5
nbar: -1.000e+00 2.527e+07 9.611e+07 1.082e+08 7.079e+07 3.300e+07 1.661e+07
Computed for pairs: isw-isw isw-euc6bins030div111111 euc6bins030div111111-euc6bins030div111111
runtag eucbintest6s030 (iswilk:), lmax=95, eps=1.0e-10,besselmincut=1, besselmaxcut=0
CAMBtag 'fid': Oc=0.259, Ob=0.0486, h0=0.677, w0=-1, ns=0.967, On=0 [OL=1-Om, Oc=Om-Ob-On. epsilon=1e-10]
k-data: kmin=1.000e-05, kmax=1.000e+01, kperlog=300, krcut(add,mult)=(50,20);
##############################
                         isw_bin0                euc6bins030div111111_bin0 euc6bins030div111111_bin1 euc6bins030div111111_bin2 euc6bins030div111111_bin3 euc6bins030div111111_bin4 euc6bins030div111111_bin5 isw_bin0                euc6bins030div111111_bin0 euc6bins030div111111_bin1 euc6bins030div111111_bin2 euc6bins030div111111_bin3 euc6bins030div111111_bin4 isw_bin0                euc6bins030div111111_bin0 euc6bins030div111111_bin1 euc6bins030div111111_bin2 euc6bins030div111111_bin3 isw_bin0                euc6bins030div111111_bin0 euc6bins030div111111_bin1 euc6bins030div111111_bin2 isw_bin0                euc6bins030div111111_bin0 euc6bins030div111111_bin1 isw_bin0                euc6bins030div111111_bin0 isw_bin0               
                      +9 +6.8455178655638759e-12 +3.4191226808608751e-05 +4.3568010266040688e-06 +1.4336670469589411e-06 +7.4318960887571013e-07 +4.8332124001606320e-07 +1.9438541284277906e-07 +7.7965024939583196e-09 +1.0763096214950569e-06 +1.3070616294245024e-07 +2.3771698964815081e-08 -2.5085950625492182e-09 -9.5426094704335435e-09 +3.4532137060155042e-09 -2.3704879934581538e-10 -2.9812289925622038e-09 -7.7180615246714242e-09 -8.9930735566585534e-09 +1.4527238169081932e-09 +5.0024341191641836e-10 -4.1396679208573301e-10 -8.2444663283774862e-10 +7.0200618106882104e-10 +5.3598652767087516e-10 -5.0110342196929556e-11 +3.8224594317631757e-10 +5.6580937841547356e-10 +1.9917178961807598e-10
                     +10 +4.8488981206644267e-12 +3.4506158342717645e-05 +4.5761642626401499e-06 +1.5065286994883244e-06 +7.7546844015641798e-07 +4.9991183684908279e-07 +2.0141724141498983e-07 +6.4832886142024440e-09 +1.1611862597827434e-06 +1.5895025505440429e-07 +3.8983334957178352e-08 +7.1184991613416602e-09 -4.4183622779736675e-09 +2.9929803847720928e-09 +1.1033771767493560e-10 -2.1356465876105598e-09 -5.9029714869928107e-09 -7.7253690086485504e-09 +1.2769956041647635e-09 +6.8498975521317713e-10 -1.6129545161545411e-10 -7.2066669099505929e-10 +6.2104682944270349e-10 +6.8640309704527692e-10 -6.9977467987867224e-11 +3.3664915882753864e-10 +7.2154330070040297e-10 +1.7614840708890814e-10
                     +11 +3.5333662471138370e-12 +3.4579998576914722e-05 +4.7737647444334504e-06 +1.5764052681677518e-06 +8.0681514314532611e-07 +5.1646541258275258e-07 +2.0844247077318644e-07 +5.4475339478948077e-09 +1.2305359606795533e-06 +1.8449253082908321e-07 +5.2641240085840236e-08 +1.6396299297748521e-08 +4.2995709173198375e-10 +2.6208879993037416e-09 +3.8955932287677118e-10 -1.6214693013936020e-09 -4.5247450668644721e-09 -6.5930537030531373e-09 +1.1332783384531289e-09 +6.6500432751362219e-10 -4.5925114511925215e-11 -4.9152581072041207e-10 +5.5395777051647370e-10 +7.6696852545736805e-10 -3.7042500182693538e-11 +3.0178775959049529e-10 +7.6794689570858974e-10 +1.6159433126539408e-10
                     +12 +2.6343531524094400e-12 +3.4455500442346893e-05 +4.9502662389374355e-06 +1.6430850164638025e-06 +8.3705176801385720e-07 +5.3292139525069477e-07 +2.1538668291629351e-07 +4.6172829683262503e-09 +1.2863443737600973e-06 +2.0752863161400171e-07 +6.5182092799889010e-08 +2.5011996501990018e-08 +5.1152111540359202e-09 +2.3143484956089451e-09 +4.8840579299710659e-10 -1.2366133674844489e-09 -3.6170845803798184e-09 -5.5072752260597654e-09 +1.0136858371068987e-09 +4.5857520799084436e-10 -2.2638242530532693e-11 -2.5527807106705566e-10 +4.9750199582927688e-10 +7.2754484894934987e-10 -8.6543244651363284e-12 +2.7200525569810904e-10 +7.1896168157508651e-10 +1.3257682215448553e-10
                     +13 +2.0066717233065038e-12 +3.4169409192371086e-05 +5.1066040624615898e-06 +1.7063846932680435e-06 +8.6634275606278849e-07 +5.4901628515903906e-07 +2.2225840329753865e-07 +3.9431606820875081e-09 +1.3301799766462728e-06 +2.2827565778722893e-07 +7.6886424152663415e-08 +3.2909867265026579e-08 +9.6582348850416347e-09 +2.0564547639070515e-09 +2.5394924965548781e-10 -9.3083504193018170e-10 -3.0071381505403763e-09 -4.5869446632289065e-09 +9.1235785643068652e-10 +2.8175638018712094e-10 -1.8016370193826933e-11 -1.2666965700360443e-10 +4.5025445196724761e-10 +4.7147741483690829e-10 +1.2900837031021297e-12 +2.4672672830361314e-10 +5.4652773763311670e-10 +1.1966302454299598e-10
                     +14 +1.5523512394773816e-12 +3.3751028202514206e-05 +5.2437374518052055e-06 +1.7661456573313098e-06 +8.9479061135866120e-07 +5.6462894721187104e-07 +2.2906263472412541e-07 +3.3899652495974093e-09 +1.3634912261867793e-06 +2.4695236938050434e-07 +8.7812897777846757e-08 +4.0263450226518870e-08 +1.3950298140888128e-08 +1.8364350091619600e-09 -1.1403992277487776e-10 -7.0764871548108814e-10 -2.5298888817807708e-09 -3.9159235481721076e-09 +8.3015551408529441e-10 +2.0867539552593041e-10 -1.2538233487307708e-11 -7.5803049500160931e-11 +4.0406230262414360e-10 +1.0522580498809965e-10 -4.1206627136373498e-13 +2.2505097160747171e-10 +2.2294011102382652e-10 +1.1375834380436026e-10
                     +15 +1.2219587148833261e-12 +3.3223215019171539e-05 +5.3626508493301788e-06 +1.8223258844525212e-06 +9.2236552372084328e-07 +5.7984362032010528e-07 +2.3572426069442145e-07 +2.9309584712751030e-09 +1.3879254318031377e-06 +2.6374563501764778e-07 +9.7983884048033229e-08 +4.7226384870619922e-08 +1.7932643308222552e-08 +1.6478760683497445e-09 -2.8574679987133173e-10 -5.3962520638295600e-10 -2.1201684560482508e-09 -3.3968997396059905e-09 +7.4759162426406517e-10 +5.6968166462373069e-11 -9.4418260372210201e-12 -6.0231419337667036e-11 +3.8045242921838348e-10 -1.6391301111980340e-10 +1.1723374174803680e-12 +2.0628259566527251e-10 -1.4134625953950870e-10 +1.0944734075351786e-10
                     +16 +9.7274326066488670e-13 +3.2604811363715629e-05 +5.4643429547722773e-06 +1.8749136235305635e-06 +9.4894374560025933e-07 +5.9473433175980890e-07 +2.4218200101888579e-07 +2.5476100177246451e-09 +1.4052661410009334e-06 +2.7884310572281743e-07 +1.0740847754022692e-07 +5.3851450022265526e-08 +2.1662798617969237e-08 +1.4840087852503975e-09 +1.8231383789265934e-11 -4.0609427014170032e-10 -1.7644209109629796e-09 -2.9952718011550186e-09 +6.8673180775841557e-10 +4.8329495281301820e-11 -3.1648342335562698e-12 -5.1600948737620959e-11 +3.4422287973139422e-10 +2.6549274738500837e-11 -1.5175141014927078e-12 +1.9011889677739351e-10 -3.9731590138579245e-10 +9.8469361380499123e-11
                     +17 +7.8256808411561392e-13 +3.1913393906606027e-05 +5.5498984569005454e-06 +1.9239499296839220e-06 +9.7445190667502382e-07 +6.0928359859223902e-07 +2.4845339347681957e-07 +2.2248134360021004e-09 +1.4166291750918804e-06 +2.9241860277563657e-07 +1.1613331753984755e-07 +6.0129098198956373e-08 +2.5215044182092518e-08 +1.3437188207542875e-09 +1.8028748134650293e-10 -3.2676677605358404e-10 -1.4657317302957286e-09 -2.6215445884275243e-09 +6.2519471607975825e-10 -5.6575005228514517e-11 +4.4739617848818577e-12 -4.1400977347944809e-11 +3.1733828258044555e-10 +8.2504638417286784e-11 +6.1506533569421668e-12 +1.7560781418412450e-10 -5.4028749621064325e-10 +9.2694124863132862e-11
                     +18 +6.3754971001467686e-13 +3.1166093843129725e-05 +5.6204638645431565e-06 +1.9694880623867578e-06 +9.9885280108312937e-07 +6.2344832393566350e-07 +2.5457938703878156e-07 +1.9514118513136287e-09 +1.4227209611717237e-06 +3.0457203411909675e-07 +1.2421327006799115e-07 +6.6093567440375910e-08 +2.8622300519261957e-08 +1.2184895107754894e-09 +1.0931565560639974e-10 -2.6627161439234186e-10 -1.2235681046107463e-09 -2.3001568058379970e-09 +5.7779165981935138e-10 -5.2972136693273543e-11 -1.9880035016084357e-12 -3.1877176438539239e-11 +2.9360952115270112e-10 +2.9729820039641600e-11 +1.4013570621353685e-11 +1.6289614293221444e-10 -6.2035375891522990e-10 +8.6194680665531273e-11
                     +19 +5.2443036611783125e-13 +3.0379202372956682e-05 +5.6772099606556909e-06 +2.0116300536147600e-06 +1.0221270883046811e-06 +6.3718683370970710e-07 +2.6057371094898911e-07 +1.7179093857025056e-09 +1.4236468708868911e-06 +3.1536572299663018e-07 +1.3168274193630436e-07 +7.1688747056893717e-08 +3.1891626620967502e-08 +1.1094367597582444e-09 -4.1873182124650691e-11 -1.8032887975832777e-10 -1.0205548306443919e-09 -2.0120995350950855e-09 +5.3494954179063222e-10 +6.9450170772891530e-12 -2.1874914595294924e-11 -2.1164756734162317e-11 +2.7248448037945636e-10 -4.5557217910591320e-11 -1.5866053847513750e-12 +1.5167876776536916e-10 -6.2147357689574155e-10 +8.0850283810573035e-11
                     +20 +4.3505242333903899e-13 +2.9674392544050380e-05 +5.7003930415899306e-06 +2.0094197772803317e-06 +9.9129298447380112e-07 +5.9129612459715069e-07 +2.3969075651725855e-07 +1.5210207594242003e-09 +1.4037298571991038e-06 +3.4354149221248968e-07 +1.6222789198293853e-07 +1.0214892850370792e-07 +5.4069494425456640e-08 +1.0147578001102531e-09 +5.0278845484062763e-16 +1.9151622699417246e-13 +3.8685309608816139e-12 +1.7282778423090216e-11 +4.9519513369008645e-10 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +2.5333203921693353e-10 +0.0000000000000000e+00 +0.0000000000000000e+00 +1.4105303438061610e-10 +0.0000000000000000e+00 +7.4863296466027770e-11
                     +21 +3.6318839888469626e-13 +2.8860470710416796e-05 +5.7372629625225391e-06 +2.0502015665365346e-06 +1.0172772384609246e-06 +6.0871008694671925e-07 +2.4725983542689893e-07 +1.3481759026056898e-09 +1.3917302525849277e-06 +3.4909617590385696e-07 +1.6618101571513451e-07 +1.0504949128151400e-07 +5.5734454779061002e-08 +9.2826728792999951e-10 +5.0637448052770886e-16 +1.9561609828317202e-13 +3.9725666540219618e-12 +1.7798902701766140e-11 +4.5929363594527717e-10 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +2.3633901184000332e-10 +0.0000000000000000e+00 +0.0000000000000000e+00 +1.3200989693716168e-10 +0.0000000000000000e+00 +7.0208709219744595e-11
                     +22 +3.0528221104660025e-13 +2.8042394884131975e-05 +5.7621963575520460e-06 +2.0873218642917080e-06 +1.0417112788274319e-06 +6.2529778856276974e-07 +2.5453599398435083e-07 +1.1988319509990039e-09 +1.3762615113693084e-06 +3.5397436752451837e-07 +1.6986466096644906e-07 +1.0779958479292694e-07 +5.7326132836856557e-08 +8.5110875154674977e-10 +5.0885519732967017e-16 +1.9937681664138741e-13 +4.0706415999493116e-12 +1.8291627443991744e-11 +4.2692461203427874e-10 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +2.2097343363657522e-10 +0.0000000000000000e+00 +0.0000000000000000e+00 +1.2381719450656255e-10 +0.0000000000000000e+00 +6.5996854245451886e-11
                     +23 +2.5852865001716802e-13 +2.7229421952648132e-05 +5.7759607474852468e-06 +2.1209358834406072e-06 +1.0646494787918687e-06 +6.4107592852495409e-07 +2.6151234701753581e-07 +1.0693679958533891e-09 +1.3577850826397064e-06 +3.5820708835119945e-07 +1.7328867483820442e-07 +1.1040457472244473e-07 +5.8849102852874986e-08 +7.8186379956089489e-10 +5.1029199993943095e-16 +2.0281100057453511e-13 +4.1630250298445503e-12 +1.8761201788396683e-11 +3.9762520040668745e-10 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +2.0701887099770938e-10 +0.0000000000000000e+00 +0.0000000000000000e+00 +1.1636445525086768e-10 +0.0000000000000000e+00 +6.2163493129659180e-11
                     +24 +2.2001844425181271e-13 +2.6428655037784608e-05 +5.7793212955761431e-06 +2.1511998257757280e-06 +1.0861377147815720e-06 +6.5606910566683082e-07 +2.6820094786103967e-07 +9.5678661526173264e-10 +1.3368429856773265e-06 +3.6182700009812673e-07 +1.7646506005589694e-07 +1.1286921994164722e-07 +6.0304203192289585e-08 +7.1963088557628933e-10 +5.1083276319935118e-16 +2.0593021425374188e-13 +4.2499232784059638e-12 +1.9207985901286047e-11 +3.7101093549852834e-10 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +1.9429857780435187e-10 +0.0000000000000000e+00 +0.0000000000000000e+00 +1.0956022604955279e-10 +0.0000000000000000e+00 +5.8660998606246747e-11
                     +25 +1.8827688561720145e-13 +2.5645195981490486e-05 +5.7729810775920298e-06 +2.1782606451833050e-06 +1.1062290340639287e-06 +6.7030236123613219e-07 +2.7460700339465269e-07 +8.5855560497957685e-10 +1.3140316684050371e-06 +3.6486671342651730e-07 +1.7940314032415468e-07 +1.1520064648216739e-07 +6.1692340792183074e-08 +6.6338121218034403e-10 +5.1074709671019837e-16 +2.0874962263230337e-13 +4.3313991869937524e-12 +1.9632999692667041e-11 +3.4675748986909147e-10 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +1.8266807011701231e-10 +0.0000000000000000e+00 +0.0000000000000000e+00 +1.0332715602504598e-10 +0.0000000000000000e+00 +5.5449237787615994e-11
                     +26 +1.6193296087887276e-13 +2.4882362452461368e-05 +5.7576601371378424e-06 +2.2022580318469986e-06 +1.1249749078594953e-06 +6.8380819348733616e-07 +2.8073526895309476e-07 +7.7265450934104553e-10 +1.2899260210611678e-06 +3.6735682699477492e-07 +1.8211059633495767e-07 +1.1740097006123235e-07 +6.3016323985427087e-08 +6.1254440692003439e-10 +5.1068583684749122e-16 +2.1128246726814210e-13 +4.4076831335479272e-12 +2.0036544950942411e-11 +3.2458788622905711e-10 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +1.7200157581061569e-10 +0.0000000000000000e+00 +0.0000000000000000e+00 +9.7600766187067290e-11 +0.0000000000000000e+00 +5.2494721706259695e-11
                     +27 +1.3993547108013372e-13 +2.4142557171294640e-05 +5.7341404289294370e-06 +2.2233335665296763e-06 +1.1424203507627860e-06 +6.9660461158603290e-07 +2.8659488435697929e-07 +6.9733696045592344e-10 +1.2649353446781340e-06 +3.6932511703118400e-07 +1.8459571164051960e-07 +1.1947339900361907e-07 +6.4277335604815271e-08 +5.6639820959867339e-10 +5.0944825965934387e-16 +2.1353904978703896e-13 +4.4790093556575070e-12 +2.0420081588006664e-11 +3.0426736920005952e-10 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +1.6218780844415893e-10 +0.0000000000000000e+00 +0.0000000000000000e+00 +9.2324688491744026e-11 +0.0000000000000000e+00 +4.9769017555331331e-11
                     +28 +1.2146157917768623e-13 +2.3427470070314502e-05 +5.7031752044463010e-06 +2.2416132424811268e-06 +1.1586137077401872e-06 +7.0870888820632181e-07 +2.9219185039128312e-07 +6.3081702079574450e-10 +1.2393107706736623e-06 +3.7080076763683716e-07 +1.8686821718784975e-07 +1.2142236539540103e-07 +6.5478477994072211e-08 +5.2444015082986290e-10 +5.0693992869515230e-16 +2.1553325907687581e-13 +4.5455476740538896e-12 +2.0783814975399167e-11 +2.8559343742017930e-10 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +1.5313686489633211e-10 +0.0000000000000000e+00 +0.0000000000000000e+00 +8.7450779432707171e-11 +0.0000000000000000e+00 +4.7247707916808100e-11
                     +29 +1.0585853524776675e-13 +2.2739069086082165e-05 +5.6654984217207483e-06 +2.2572290414145320e-06 +1.1735927701851882e-06 +7.2013888642386876e-07 +2.9753664994949346e-07 +5.7217991447498859e-10 +1.2132325098924455e-06 +3.7181700157849908e-07 +1.8893557922034487e-07 +1.2325337872574492e-07 +6.6621653490779159e-08 +4.8623955995746045e-10 +5.0387059925130615e-16 +2.1727203808962913e-13 +4.6073934444311957e-12 +2.1127752953669673e-11 +2.6839254166318485e-10 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +1.4477204755742374e-10 +0.0000000000000000e+00 +0.0000000000000000e+00 +8.2936730848393840e-11 +0.0000000000000000e+00 +4.4910046862238450e-11
                     +30 +9.2543483152703075e-14 +2.2078484329077381e-05 +5.6217387507626440e-06 +2.2702988616277824e-06 +1.1874044268777845e-06 +7.3092074448789726e-07 +3.0263724395216310e-07 +5.2035997709129895e-10 +1.1867984867673367e-06 +3.7242532956048679e-07 +1.9080548753824247e-07 +1.2496940335426202e-07 +6.7706809983901501e-08 +4.5135107091203374e-10 +5.0021242731120306e-16 +2.1877265514693901e-13 +4.6647108944460763e-12 +2.1452977430236774e-11 +2.5251476992000397e-10 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +1.3702516521526922e-10 +0.0000000000000000e+00 +0.0000000000000000e+00 +7.8747160201446527e-11 +0.0000000000000000e+00 +4.2737859462223613e-11
                     +31 +8.1261254888076611e-14 +2.1446005612376667e-05 +5.5724797074436333e-06 +2.2809517489789055e-06 +1.2000862908384904e-06 +7.4107475584081212e-07 +3.0749653165229185e-07 +4.7429796620535584e-10 +1.1601393335893496e-06 +3.7270255382336303e-07 +1.9248524660294612e-07 +1.2657399071803372e-07 +6.8735876212383004e-08 +4.1944578838868680e-10 +4.9601400583740555e-16 +2.2004201670616600e-13 +4.7176820787837541e-12 +2.1760076222740448e-11 +2.3783694522807935e-10 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +1.2982671099824069e-10 +0.0000000000000000e+00 +0.0000000000000000e+00 +7.4850177554223299e-11 +0.0000000000000000e+00 +4.0715079402705300e-11
