Maps: isw_bin0 euc6bins001div111111_bin0 euc6bins001div111111_bin1 euc6bins001div111111_bin2 euc6bins001div111111_bin3 euc6bins001div111111_bin4 euc6bins001div111111_bin5
nbar: -1.000e+00 2.462e+07 9.623e+07 1.088e+08 7.113e+07 3.293e+07 1.625e+07
Computed for pairs: isw-isw isw-euc6bins001div111111 euc6bins001div111111-euc6bins001div111111
runtag eucbintest6s001 (iswilk:), lmax=95, eps=1.0e-10,besselmincut=1, besselmaxcut=0
CAMBtag 'fid': Oc=0.259, Ob=0.0486, h0=0.677, w0=-1, ns=0.967, On=0 [OL=1-Om, Oc=Om-Ob-On. epsilon=1e-10]
k-data: kmin=1.000e-05, kmax=1.000e+01, kperlog=300, krcut(add,mult)=(50,20);
##############################
                         isw_bin0                euc6bins001div111111_bin0 euc6bins001div111111_bin1 euc6bins001div111111_bin2 euc6bins001div111111_bin3 euc6bins001div111111_bin4 euc6bins001div111111_bin5 isw_bin0                euc6bins001div111111_bin0 euc6bins001div111111_bin1 euc6bins001div111111_bin2 euc6bins001div111111_bin3 euc6bins001div111111_bin4 isw_bin0                euc6bins001div111111_bin0 euc6bins001div111111_bin1 euc6bins001div111111_bin2 euc6bins001div111111_bin3 isw_bin0                euc6bins001div111111_bin0 euc6bins001div111111_bin1 euc6bins001div111111_bin2 isw_bin0                euc6bins001div111111_bin0 euc6bins001div111111_bin1 isw_bin0                euc6bins001div111111_bin0 isw_bin0               
 lvals                   isw_bin0                euc6bins001div111111_bin0 euc6bins001div111111_bin1 euc6bins001div111111_bin2 euc6bins001div111111_bin3 euc6bins001div111111_bin4 euc6bins001div111111_bin5 euc6bins001div111111_bin0 euc6bins001div111111_bin1 euc6bins001div111111_bin2 euc6bins001div111111_bin3 euc6bins001div111111_bin4 euc6bins001div111111_bin5 euc6bins001div111111_bin1 euc6bins001div111111_bin2 euc6bins001div111111_bin3 euc6bins001div111111_bin4 euc6bins001div111111_bin5 euc6bins001div111111_bin2 euc6bins001div111111_bin3 euc6bins001div111111_bin4 euc6bins001div111111_bin5 euc6bins001div111111_bin3 euc6bins001div111111_bin4 euc6bins001div111111_bin5 euc6bins001div111111_bin4 euc6bins001div111111_bin5 euc6bins001div111111_bin5
                      +0 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00
                      +1 +2.5555434751000329e-09 +2.0908063531972347e-05 +2.4719624912303339e-06 +1.1076721213713390e-06 +7.3226239137801250e-07 +5.6680918109087983e-07 +2.3173572307899311e-07 +9.8753437160117902e-08 -1.7151739016388564e-06 -5.1292759015792603e-07 -2.7375059252643495e-07 -1.8313486940917431e-07 -1.0629658989981196e-07 +2.8981038593480621e-08 -7.3978049243404653e-08 -4.8682761235976232e-08 -3.8129967104728508e-08 -2.6548682442075399e-08 +1.1442930461367861e-08 -1.7003364070654721e-08 -1.4265772318871216e-08 -1.0818354093250842e-08 +5.7098443984837030e-09 -5.4534511966064080e-09 -5.4919663146535009e-09 +3.3180344050287822e-09 -2.5209971387765295e-09 +1.9419440972491406e-09
                      +2 +5.1969374724940138e-10 +2.5496606308698937e-05 +2.8020198197167987e-06 +1.1737407143152796e-06 +7.5451037954096563e-07 +5.7696831315505338e-07 +2.3583931142854397e-07 +5.6046554592689814e-08 -1.3153317198847931e-06 -4.4781004698333155e-07 -2.5256736547766434e-07 -1.7358940819821969e-07 -1.0212160769860192e-07 +1.7273413792414623e-08 -3.4586339762658164e-08 -3.2995513018900256e-08 -3.0532204026096030e-08 -2.2979214701895862e-08 +6.6764975824575220e-09 -6.4274315081224120e-09 -8.1307229814229093e-09 -7.6106709389493282e-09 +3.2199594817790970e-09 -2.4544660450834565e-09 -2.8366800123738392e-09 +1.7878040425811385e-09 -2.1174096734396593e-10 +9.9085426333298169e-10
                      +3 +1.8094908648062270e-10 +2.9393948156162787e-05 +3.1561478616347542e-06 +1.2502692608357026e-06 +7.8150512656394386e-07 +5.8911443146383772e-07 +2.4084364245779696e-07 +3.6795266046279748e-08 -9.9690532202919974e-07 -3.8692010161480930e-07 -2.3023194236381833e-07 -1.6305658189875338e-07 -9.7041426026876381e-08 +1.1995228965394814e-08 -1.8567852459501004e-08 -2.2441987890110246e-08 -2.4205535114010545e-08 -1.9517685905514870e-08 +4.6262039647540782e-09 -1.0860616972669134e-09 -4.3874225568355440e-09 -5.2327975743070270e-09 +2.2059028351618767e-09 -1.3934128669730302e-09 -1.4539389252196366e-09 +1.1948436235856381e-09 +7.1053542926273185e-11 +6.4607725603619445e-10
                      +4 +8.1243082782092643e-11 +3.2588734443339255e-05 +3.5122504157331583e-06 +1.3332247339465716e-06 +8.1162874599163690e-07 +6.0338827618695843e-07 +2.4658010426600263e-07 +2.6143088355877378e-08 -7.4997647242604647e-07 -3.3345321007401375e-07 -2.0880891509165993e-07 -1.5215578023899630e-07 -9.1961604908181307e-08 +8.9994684357108367e-09 -9.9403255615829956e-09 -1.4814401221452392e-08 -1.8753053170591770e-08 -1.6416400346505914e-08 +3.5036952503957356e-09 +7.2531824208902952e-11 -2.4826561365106854e-09 -3.5642527829966230e-09 +1.6511746986533242e-09 -5.5716866139637980e-10 -7.3788421713864818e-10 +8.9281197321109335e-10 -2.2149958064899932e-10 +4.7294648240809693e-10
                      +5 +4.2437423613110060e-11 +3.5138669400013062e-05 +3.8550469729125747e-06 +1.4187325921546379e-06 +8.4380011383607759e-07 +6.1842427318570365e-07 +2.5278347626231115e-07 +1.9528740366779466e-08 -5.5675755787329488e-07 -2.8574486799749590e-07 -1.8818073360707147e-07 -1.4121909231814653e-07 -8.6466316048221238e-08 +7.0883595160735536e-09 -4.6413741019456927e-09 -1.0461935621512412e-08 -1.4819440324281920e-08 -1.3785786273262076e-08 +2.7933019812730707e-09 -2.1956603397794387e-10 -8.7451141733923752e-10 -2.3345921117958447e-09 +1.3115495572226199e-09 +3.3436574659783746e-10 -5.3030695266281688e-10 +7.0664552618957015e-10 -2.2422331832037281e-10 +3.6128464180015797e-10
                      +6 +2.4516494420263336e-11 +3.7113478811340703e-05 +4.1767162394293097e-06 +1.5047971905799033e-06 +8.7718822073977220e-07 +6.3490590949989036e-07 +2.5911118608110151e-07 +1.5087535885762473e-08 -4.0139571015299425e-07 -2.4326948971115857e-07 -1.6908441259952144e-07 -1.3065635104117584e-07 -8.1336846448395995e-08 +5.7473028010628393e-09 -1.7424312035207298e-09 -7.6948214892241525e-09 -1.1403716492023957e-08 -1.1437716380003144e-08 +2.2990581515694407e-09 -9.9522247579087906e-11 -3.7124967736613999e-10 -1.6518043149470761e-09 +1.0762069845712345e-09 -2.2617541557990149e-10 -4.7072970416594769e-11 +5.7852579789894364e-10 -5.0771656043566067e-11 +3.0556799977015980e-10
                      +7 +1.5233984115536337e-11 +3.8589560354265633e-05 +4.4766329849310695e-06 +1.5906799454656295e-06 +9.1149452409566169e-07 +6.5140426205621157e-07 +2.6619932614602264e-07 +1.1970780653420743e-08 -2.7566779642890570e-07 -2.0697837162364488e-07 -1.5166091378362607e-07 -1.2044885994215606e-07 -7.5914828673896554e-08 +4.7865772539773253e-09 -4.1394480881220100e-10 -5.2865922615674603e-09 -8.9222198230952642e-09 -9.6014329583415219e-09 +1.9377373948440463e-09 -1.4682082654711397e-10 -4.9422885421401477e-10 -1.0703793858010932e-09 +9.1587095221564696e-10 +1.8098852028322960e-10 +1.9102294465614559e-10 +4.8912346765010707e-10 -5.5904873459273576e-11 +2.5379933886309841e-10
                      +8 +9.9933353042070539e-12 +3.9634310374213140e-05 +4.7541040643072564e-06 +1.6743924150550967e-06 +9.4564142605143187e-07 +6.6886305861009602e-07 +2.7328476942092504e-07 +9.6791213438341940e-09 -1.7206874029175019e-07 -1.7621180953814672e-07 -1.3534457406975342e-07 -1.1061806337344901e-07 -7.1050133264058005e-08 +4.0468606229017071e-09 -9.2109573616029043e-12 -3.0787801437811292e-09 -7.0677387118903410e-09 -7.9111592479940762e-09 +1.6651978060184112e-09 -2.1775166890719261e-10 -6.3211746649097141e-10 -7.6577081719283486e-10 +7.8863505044275613e-10 -5.8839293109526868e-11 +2.0834473008721465e-10 +4.2130606380797371e-10 -6.3397218377427668e-11 +2.1258433080102504e-10
