                         isw_bin0                euc6bins100div111111_bin0 euc6bins100div111111_bin1 euc6bins100div111111_bin2 euc6bins100div111111_bin3 euc6bins100div111111_bin4 euc6bins100div111111_bin5 isw_bin0                euc6bins100div111111_bin0 euc6bins100div111111_bin1 euc6bins100div111111_bin2 euc6bins100div111111_bin3 euc6bins100div111111_bin4 isw_bin0                euc6bins100div111111_bin0 euc6bins100div111111_bin1 euc6bins100div111111_bin2 euc6bins100div111111_bin3 isw_bin0                euc6bins100div111111_bin0 euc6bins100div111111_bin1 euc6bins100div111111_bin2 isw_bin0                euc6bins100div111111_bin0 euc6bins100div111111_bin1 isw_bin0                euc6bins100div111111_bin0 isw_bin0               
 lvals                   isw_bin0                euc6bins100div111111_bin0 euc6bins100div111111_bin1 euc6bins100div111111_bin2 euc6bins100div111111_bin3 euc6bins100div111111_bin4 euc6bins100div111111_bin5 euc6bins100div111111_bin0 euc6bins100div111111_bin1 euc6bins100div111111_bin2 euc6bins100div111111_bin3 euc6bins100div111111_bin4 euc6bins100div111111_bin5 euc6bins100div111111_bin1 euc6bins100div111111_bin2 euc6bins100div111111_bin3 euc6bins100div111111_bin4 euc6bins100div111111_bin5 euc6bins100div111111_bin2 euc6bins100div111111_bin3 euc6bins100div111111_bin4 euc6bins100div111111_bin5 euc6bins100div111111_bin3 euc6bins100div111111_bin4 euc6bins100div111111_bin5 euc6bins100div111111_bin4 euc6bins100div111111_bin5 euc6bins100div111111_bin5
                     +19 +5.2443036611783125e-13 +1.5222089091005424e-05 +3.7002888627669816e-06 +1.3223202720700423e-06 +6.4844305079250001e-07 +3.8660727058152516e-07 +1.8879703179023187e-07 +1.5641406160565120e-09 +3.4885341391129023e-06 +1.0110248677550734e-06 +4.8147779430685652e-07 +2.9195517964289246e-07 +1.4920863455542480e-07 +1.0385429385070582e-09 +1.6781961819656296e-07 +8.8454147565449440e-08 +6.7303380351897925e-08 +3.9898640415693790e-08 +5.5497323887472330e-10 +2.8824598546318296e-09 +3.4939472648304611e-09 +2.9735927034298555e-09 +3.0665087411571569e-10 +2.5256168605492307e-12 +2.2590189982471160e-11 +1.8270195596455665e-10 -3.7603667061662363e-10 +1.0215307558114799e-10
                     +20 +4.3505242333903899e-13 +1.4887926366090538e-05 +3.7212902096953389e-06 +1.3370478036458977e-06 +6.5130717924229230e-07 +3.8333643250894808e-07 +1.8621598691153748e-07 +1.3956951832419691e-09 +3.4729364677122650e-06 +1.0296310195268791e-06 +4.9422399213787512e-07 +2.9930048832267885e-07 +1.5369853745310042e-07 +9.4884504935434496e-10 +1.7253642593459226e-07 +9.5237556765285109e-08 +7.5197999389487222e-08 +4.6391529655772810e-08 +5.1315550103033940e-10 +3.3764760352589850e-09 +4.6234680855554915e-09 +4.5672783908184481e-09 +2.8478710648554548e-10 +2.5180743431271883e-11 +1.0833446685885242e-10 +1.6993152382235004e-10 +1.5608469574300496e-14 +9.4981698630118159e-11
                     +21 +3.6318839888469626e-13 +1.4526878959099085e-05 +3.7432552490358125e-06 +1.3628688896381462e-06 +6.6772911572441945e-07 +3.9425218420072268e-07 +1.9196368441303029e-07 +1.2471956287381696e-09 +3.4513295914113901e-06 +1.0448723261335444e-06 +5.0560055285687088e-07 +3.0743426356034416e-07 +1.5827363581478755e-07 +8.6721750478593174e-10 +1.7416834172499654e-07 +9.7205689439841724e-08 +7.7140899551241624e-08 +4.7730550707517847e-08 +4.7521517163416233e-10 +3.4368121713673831e-09 +4.7368479866338896e-09 +4.6951981468130926e-09 +2.6531921907102086e-10 +2.5715918548077823e-11 +1.1126069428918871e-10 +1.5884051400547820e-10 +1.5956082225305078e-14 +8.8989646944706638e-11
                     +22 +3.0528221104660025e-13 +1.4161559844613468e-05 +3.7574818684024718e-06 +1.3861914232124201e-06 +6.8310582536948395e-07 +4.0461071217320830e-07 +1.9747497786548004e-07 +1.1176518511188316e-09 +3.4231195546151389e-06 +1.0580517068245608e-06 +5.1612907507589133e-07 +3.1510916175308905e-07 +1.6263793783173173e-07 +7.9519553063485135e-10 +1.7543940203588073e-07 +9.9002115325262090e-08 +7.8964473635023009e-08 +4.9002980617092102e-08 +4.4105437579146082e-10 +3.4907269000748022e-09 +4.8425967945203408e-09 +4.8162734823826927e-09 +2.4772576502778333e-10 +2.6206416968952004e-11 +1.1402163304038920e-10 +1.4879737498603120e-10 +1.6276621294252303e-14 +8.3565218789818087e-11
                     +23 +2.5852865001716802e-13 +1.3795725695634681e-05 +3.7645618553922751e-06 +1.4071502656217086e-06 +6.9746774937692754e-07 +4.1442493327974039e-07 +2.0274850171559466e-07 +1.0047274472512241e-09 +3.3891433615662694e-06 +1.0693056424675188e-06 +5.2584763133091248e-07 +3.2234482885123138e-07 +1.6679513895700999e-07 +7.2985546786330044e-10 +1.7638274254808010e-07 +1.0063362175572004e-07 +8.0673053471332785e-08 +5.0210576742902981e-08 +4.1016543881804632e-10 +3.5385101356177946e-09 +4.9410226646343718e-09 +4.9307955081800203e-09 +2.3176283767977482e-10 +2.6653766640780795e-11 +1.1662240601467792e-10 +1.3966757846197024e-10 +1.6570906275078511e-14 +7.8630412793815516e-11
                     +24 +2.2001844425181271e-13 +1.3432289646928296e-05 +3.7651242488883144e-06 +1.4258558689056516e-06 +7.1085405302693462e-07 +4.2371557078504444e-07 +2.0778916876727670e-07 +9.0561830166932854e-10 +3.3501765788020255e-06 +1.0787487491112805e-06 +5.3478763246424137e-07 +3.2915721814167419e-07 +1.7075036622270613e-07 +6.7133396283962611e-10 +1.7702097639006087e-07 +1.0210800094383754e-07 +8.2270817783693035e-08 +5.1355598433692328e-08 +3.8213307356665694e-10 +3.5803995868489603e-09 +5.0324209831184292e-09 +5.0390171439883873e-09 +2.1722513294430323e-10 +2.7059752471981306e-11 +1.1906875620483188e-10 +1.3133907154715702e-10 +1.6840041204941803e-14 +7.4123154828688689e-11
                     +25 +1.8827688561720145e-13 +1.3073926295693689e-05 +3.7596282577296967e-06 +1.4424086727107473e-06 +7.2330308062290906e-07 +4.3250245489736661e-07 +2.1260308037893497e-07 +8.1863286754788817e-10 +3.3069602461240258e-06 +1.0864858069014487e-06 +5.4297994570143616e-07 +3.3555935193948781e-07 +1.7451080284391218e-07 +6.1861412913023447e-10 +1.7737500811083078e-07 +1.0343185821351711e-07 +8.3761939693964720e-08 +5.2440309159497476e-08 +3.5662222419137040e-10 +3.6167490857473737e-09 +5.1170419314509303e-09 +5.1411403891708091e-09 +2.0394407891025722e-10 +2.7426124104980184e-11 +1.2136635079822191e-10 +1.2371538416367491e-10 +1.7085085482380225e-14 +6.9991875772458465e-11
                     +26 +1.6193296087887276e-13 +1.2722579629733614e-05 +3.7485587568049272e-06 +1.4569144975325520e-06 +7.3484677519075245e-07 +4.4080166933589372e-07 +2.1719656244197428e-07 +7.4178017501364336e-10 +3.2601814516586413e-06 +1.0926245428709633e-06 +5.5045353583968925e-07 +3.4156453327496545e-07 +1.7808305368399242e-07 +5.7119811895794108e-10 +1.7746420945608732e-07 +1.0461162232545263e-07 +8.5150226774400286e-08 +5.3466545811929310e-08 +3.3336113444786316e-10 +3.6479717719231258e-09 +5.1951358215118516e-09 +5.2373537222149630e-09 +1.9177133143838078e-10 +2.7754826446019798e-11 +1.2351963784378936e-10 +1.1671556357624787e-10 +1.7307267733977638e-14 +6.6193559589351167e-11
                     +27 +1.3993547108013372e-13 +1.2379751492226686e-05 +3.7323873960936124e-06 +1.4694757520445707e-06 +7.4551631841888279e-07 +4.4862655617904896e-07 +2.2157600070303790e-07 +6.7383905397274275e-10 +3.2104831801846299e-06 +1.0972806900842413e-06 +5.5723767035867875e-07 +3.4718768389323615e-07 +1.8147181280562228e-07 +5.2852135434857623e-10 +1.7730482064014917e-07 +1.0565428254444868e-07 +8.6439031632855244e-08 +5.4436073508935007e-08 +3.1202993134911184e-10 +3.6741050234959899e-09 +5.2669571329263574e-09 +5.3278610941462093e-09 +1.8058310154682213e-10 +2.8047336624395905e-11 +1.2553276571073997e-10 +1.1027180111949205e-10 +1.7507347760504900e-14 +6.2691564512049864e-11
                     +28 +1.2146157917768623e-13 +1.2046477588345464e-05 +3.7115378071874784e-06 +1.4801975273753057e-06 +7.5534593606986600e-07 +4.5598750541092580e-07 +2.2574796948457631e-07 +6.1321585710052944e-10 +3.1584686545890372e-06 +1.1005486378045445e-06 +5.6336138744974621e-07 +3.5244192442516008e-07 +1.8468224592698224e-07 +4.8937922042002501e-10 +1.7691906644855098e-07 +1.0656535848746897e-07 +8.7632017657402661e-08 +5.5350450102400864e-08 +2.9246587172683644e-10 +3.6953335761354007e-09 +5.3327505091368811e-09 +5.4128305689913753e-09 +1.7027433677712385e-10 +2.8304902782632776e-11 +1.2741147784994741e-10 +1.0432223353398980e-10 +1.7685750352562105e-14 +5.9454445751521671e-11
                     +29 +1.0585853524776675e-13 +1.1723928452464170e-05 +3.6864051166901818e-06 +1.4891747564342564e-06 +7.6436566596763477e-07 +4.6290320266861569e-07 +2.2972053956393830e-07 +5.5957265723181756e-10 +3.1046603637757543e-06 +1.1025197230193000e-06 +5.6885222134108489e-07 +3.5733426255708149e-07 +1.8772150926343922e-07 +4.5343356235591801e-10 +1.7631108377165377e-07 +1.0735371769840620e-07 +8.8732115579014938e-08 +5.6211073021590982e-08 +2.7452119069311684e-10 +3.7130080642476368e-09 +5.3927088204088036e-09 +5.4923538047770747e-09 +1.6075637422042048e-10 +2.8529556470788637e-11 +1.2916173413321359e-10 +9.8815489191767273e-11 +1.7844074907472120e-14 +5.6454854054492074e-11
