                         isw_bin0                eucz3500_b20000_bin0    eucz5600_b20000_bin0    eucz6300_b20000_bin0    eucz6930_b20000_bin0    eucz7000_b20000_bin0    eucz7070_b20000_bin0    eucz7700_b20000_bin0    eucz8400_b20000_bin0    eucz10500_b20000_bin0   isw_bin0                eucz3500_b20000_bin0    eucz5600_b20000_bin0    eucz6300_b20000_bin0    eucz6930_b20000_bin0    eucz7000_b20000_bin0    eucz7070_b20000_bin0    eucz7700_b20000_bin0    eucz8400_b20000_bin0    isw_bin0                eucz3500_b20000_bin0    eucz5600_b20000_bin0    eucz6300_b20000_bin0    eucz6930_b20000_bin0    eucz7000_b20000_bin0    eucz7070_b20000_bin0    eucz7700_b20000_bin0    isw_bin0                eucz3500_b20000_bin0    eucz5600_b20000_bin0    eucz6300_b20000_bin0    eucz6930_b20000_bin0    eucz7000_b20000_bin0    eucz7070_b20000_bin0    isw_bin0                eucz3500_b20000_bin0    eucz5600_b20000_bin0    eucz6300_b20000_bin0    eucz6930_b20000_bin0    eucz7000_b20000_bin0    isw_bin0                eucz3500_b20000_bin0    eucz5600_b20000_bin0    eucz6300_b20000_bin0    eucz6930_b20000_bin0    isw_bin0                eucz3500_b20000_bin0    eucz5600_b20000_bin0    eucz6300_b20000_bin0    isw_bin0                eucz3500_b20000_bin0    eucz5600_b20000_bin0    isw_bin0                eucz3500_b20000_bin0    isw_bin0               
 lvals                   isw_bin0                eucz3500_b20000_bin0    eucz5600_b20000_bin0    eucz6300_b20000_bin0    eucz6930_b20000_bin0    eucz7000_b20000_bin0    eucz7070_b20000_bin0    eucz7700_b20000_bin0    eucz8400_b20000_bin0    eucz10500_b20000_bin0   eucz3500_b20000_bin0    eucz5600_b20000_bin0    eucz6300_b20000_bin0    eucz6930_b20000_bin0    eucz7000_b20000_bin0    eucz7070_b20000_bin0    eucz7700_b20000_bin0    eucz8400_b20000_bin0    eucz10500_b20000_bin0   eucz5600_b20000_bin0    eucz6300_b20000_bin0    eucz6930_b20000_bin0    eucz7000_b20000_bin0    eucz7070_b20000_bin0    eucz7700_b20000_bin0    eucz8400_b20000_bin0    eucz10500_b20000_bin0   eucz6300_b20000_bin0    eucz6930_b20000_bin0    eucz7000_b20000_bin0    eucz7070_b20000_bin0    eucz7700_b20000_bin0    eucz8400_b20000_bin0    eucz10500_b20000_bin0   eucz6930_b20000_bin0    eucz7000_b20000_bin0    eucz7070_b20000_bin0    eucz7700_b20000_bin0    eucz8400_b20000_bin0    eucz10500_b20000_bin0   eucz7000_b20000_bin0    eucz7070_b20000_bin0    eucz7700_b20000_bin0    eucz8400_b20000_bin0    eucz10500_b20000_bin0   eucz7070_b20000_bin0    eucz7700_b20000_bin0    eucz8400_b20000_bin0    eucz10500_b20000_bin0   eucz7700_b20000_bin0    eucz8400_b20000_bin0    eucz10500_b20000_bin0   eucz8400_b20000_bin0    eucz10500_b20000_bin0   eucz10500_b20000_bin0  
                      +9 +6.8455178655638759e-12 +7.0340419646419689e-06 +1.5523163083812129e-06 +1.0542947016880355e-06 +7.7015951844860629e-07 +7.4505233107845331e-07 +7.2100412090994576e-07 +5.4411012588813363e-07 +4.0851177253938430e-07 +1.9671116431038078e-07 +5.0433981421920714e-09 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +2.9315090473843387e-09 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +2.4972847462172561e-09 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +2.1784826307082747e-09 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +2.1465795672931004e-09 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +2.1153059791946728e-09 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +1.8601373065393803e-09 +0.0000000000000000e+00 +0.0000000000000000e+00 +1.6241773280511902e-09 +0.0000000000000000e+00 +1.1225140011062138e-09
                     +10 +4.8488981206644267e-12 +7.1553125246034754e-06 +1.6161427722390389e-06 +1.1029145297634604e-06 +8.0859044613526941e-07 +7.8252003760524948e-07 +7.5753361011750666e-07 +5.7343586497022538e-07 +4.3173748967864817e-07 +2.0926617069346947e-07 +4.2584146832897917e-09 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +2.5135312329620337e-09 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +2.1479385734127958e-09 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +1.8778438820092264e-09 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +1.8507163055724989e-09 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +1.8241797754571891e-09 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +1.6072495376557623e-09 +0.0000000000000000e+00 +0.0000000000000000e+00 +1.4060290120214138e-09 +0.0000000000000000e+00 +9.7546844086013882e-10
                     +11 +3.5333662471138370e-12 +7.2277290020312210e-06 +1.6697063238055667e-06 +1.1447950173907791e-06 +8.4224784849009347e-07 +8.1538397743587009e-07 +7.8964596976499889e-07 +5.9943711295297631e-07 +4.5260951867998728e-07 +2.2079863046980553e-07 +3.6338990665517721e-09 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +2.1772870378291055e-09 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +1.8658226806959348e-09 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +1.6351962813245491e-09 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +1.6119657584956154e-09 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +1.5892035794751794e-09 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +1.4025668068810139e-09 +0.0000000000000000e+00 +0.0000000000000000e+00 +1.2286226160980854e-09 +0.0000000000000000e+00 +8.5614226821308958e-10
                     +12 +2.6343531524094400e-12 +7.2593377465491014e-06 +1.7141263768670809e-06 +1.1806144228949610e-06 +8.7158396850432926e-07 +8.4407895029021898e-07 +8.1769516610202698e-07 +6.2251667749083125e-07 +4.7131779644598234e-07 +2.3137446602785234e-07 +3.1286521710999690e-09 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +1.9016223567525357e-09 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +1.6344539964230302e-09 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +1.4354167338773257e-09 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +1.4153656663151428e-09 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +1.3956787923960416e-09 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +1.2341209414586719e-09 +0.0000000000000000e+00 +0.0000000000000000e+00 +1.0829884451151301e-09 +0.0000000000000000e+00 +7.5740585120733172e-10
                     +13 +2.0066717233065038e-12 +7.2570119205144855e-06 +1.7503779803069048e-06 +1.2109706266383737e-06 +8.9700259783755787e-07 +8.6899018015099529e-07 +8.4211040386669829e-07 +6.4288495078546282e-07 +4.8804405261726674e-07 +2.4105474734583537e-07 +2.7139633879870510e-09 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +1.6731003636724891e-09 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +1.4423131844950358e-09 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +1.2692368114208503e-09 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +1.2517282313035452e-09 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +1.2345782450204393e-09 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +1.0935415787130345e-09 +0.0000000000000000e+00 +0.0000000000000000e+00 +9.6120334509118804e-10 +0.0000000000000000e+00 +6.7475030437626620e-10
                     +14 +1.5523512394773816e-12 +7.2266479996237853e-06 +1.7793696068641965e-06 +1.2364040426789123e-06 +9.1883700111784427e-07 +8.9045791254267971e-07 +8.6319660879199415e-07 +6.6078668429819908e-07 +5.0294676645736275e-07 +2.4991342675279246e-07 +2.3701955862057907e-09 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +1.4814671357234030e-09 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +1.2806054494705945e-09 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +1.1292456408988893e-09 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +1.1139413333511565e-09 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +1.0989061826814797e-09 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +9.7510769120786713e-10 +0.0000000000000000e+00 +0.0000000000000000e+00 +8.5864198255619073e-10 +0.0000000000000000e+00 +6.0482404728110203e-10
                     +15 +1.2219587148833261e-12 +7.1732073820051407e-06 +1.8018840259968945e-06 +1.2574055504108726e-06 +9.3747894100498232e-07 +9.0880495530097279e-07 +8.8126863877119585e-07 +6.7643085183491878e-07 +5.1617849679055729e-07 +2.5800249790199042e-07 +2.0818949434359021e-09 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +1.3190924906866877e-09 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +1.1432912874266875e-09 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +1.0102645917746984e-09 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +9.9676620924424823e-10 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +9.8351693511038252e-10 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +8.7417146589119064e-10 +0.0000000000000000e+00 +0.0000000000000000e+00 +7.7096781562631724e-10 +0.0000000000000000e+00 +5.4506740509378489e-10
                     +16 +9.7274326066488670e-13 +7.1009556081379785e-06 +1.8186570947403846e-06 +1.2743969065418697e-06 +9.5316225413292289e-07 +9.2430446443634011e-07 +8.9658564326206536e-07 +6.9000307191366266e-07 +5.2787039893108523e-07 +2.6537900817469558e-07 +1.8386318843961190e-09 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +1.1802158789599690e-09 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +1.0257784978403986e-09 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +9.0819556339067092e-10 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +8.9624199597222073e-10 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +8.8447740615852637e-10 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +7.8745812065355115e-10 +0.0000000000000000e+00 +0.0000000000000000e+00 +6.9556685042427483e-10 +0.0000000000000000e+00 +4.9352993362221837e-10
                     +17 +7.8256808411561392e-13 +7.0134857210032010e-06 +1.8302927129414476e-06 +1.2878032937679262e-06 +9.6616674686702528e-07 +9.3721775677785972e-07 +9.0938570823047890e-07 +7.0167301861256930e-07 +5.3813384859189164e-07 +2.7208997448043005e-07 +1.6310741295956419e-09 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +1.0608133210648431e-09 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +9.2410817200761888e-10 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +8.1984858260181638e-10 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +8.0920933028818885e-10 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +7.9876234466550733e-10 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +7.1225247588484271e-10 +0.0000000000000000e+00 +0.0000000000000000e+00 +6.3013480680805167e-10 +0.0000000000000000e+00 +4.4871397513515161e-10
                     +18 +6.3754971001467686e-13 +6.9138113484848805e-06 +1.8373799841258337e-06 +1.2979456292222853e-06 +9.7674034176643439e-07 +9.4776521152447165e-07 +9.1990036464277531e-07 +7.1158999473650469e-07 +5.4707906245815799e-07 +2.7817585409636267e-07 +1.4535332036077309e-09 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +9.5687008294861099e-10 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +8.3594816019350967e-10 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +7.4303328084473752e-10 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +7.3355250231857421e-10 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +7.2421437783775473e-10 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +6.4679813211626500e-10 +0.0000000000000000e+00 +0.0000000000000000e+00 +5.7308042907229720e-10 +0.0000000000000000e+00 +4.0946826754655504e-10
                     +19 +5.2443036611783125e-13 +6.8046194403858483e-06 +1.8404281721227117e-06 +1.3051594307040331e-06 +9.8508488560566267e-07 +9.5615685880425762e-07 +9.2832984135360715e-07 +7.1989603741698945e-07 +5.5479685564175196e-07 +2.8367304463012938e-07 +1.3000565437349664e-09 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +8.6644634418121640e-10 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +7.5878841406009379e-10 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +6.7571250928713745e-10 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +6.6720199925690679e-10 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +6.5883267858747768e-10 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +5.8933757570501607e-10 +0.0000000000000000e+00 +0.0000000000000000e+00 +5.2300514380438665e-10 +0.0000000000000000e+00 +3.7494995313787054e-10
                     +20 +4.3505242333903899e-13 +6.6909824484321467e-06 +1.8388797901504932e-06 +1.3087585371799739e-06 +9.9048850600033681e-07 +9.6166539477224595e-07 +9.3393055016043845e-07 +7.2589685146144134e-07 +5.6065153424926691e-07 +2.8809494752423958e-07 +1.1694697256358862e-09 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +7.8832002162534881e-10 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +6.9196939945540874e-10 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +6.1724070272232475e-10 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +6.0959174819888918e-10 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +6.0204910631948878e-10 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +5.3946614263174395e-10 +0.0000000000000000e+00 +0.0000000000000000e+00 +4.7886225031062124e-10 +0.0000000000000000e+00 +3.4459677387583806e-10
                     +21 +3.6318839888469626e-13 +6.5692710974326945e-06 +1.8353769688477471e-06 +1.3111129612985604e-06 +9.9512059769232310e-07 +9.6645073512350619e-07 +9.3884457499130281e-07 +7.3139509908429906e-07 +5.6628457135809464e-07 +2.9257533502651775e-07 +1.0533660227655637e-09 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +7.1812022632441725e-10 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +6.3215685821088349e-10 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +5.6465444959992632e-10 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +5.5775782757714166e-10 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +5.5097092880455136e-10 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +4.9429578232963607e-10 +0.0000000000000000e+00 +0.0000000000000000e+00 +4.3974224360638445e-10 +0.0000000000000000e+00 +3.1733845148494340e-10
                     +22 +3.0528221104660025e-13 +6.4435573504193737e-06 +1.8290408400757746e-06 +1.3113329921319763e-06 +9.9807574737617668e-07 +9.6960067563924773e-07 +9.4217364073923821e-07 +7.3579834352623397e-07 +5.7093454465226964e-07 +2.9655955794954118e-07 +9.5143605868609349e-10 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +6.5597812203449512e-10 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +5.7855935819565424e-10 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +5.1806107555355133e-10 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +5.1176324078963174e-10 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +5.0556207401673247e-10 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +4.5422152615123180e-10 +0.0000000000000000e+00 +0.0000000000000000e+00 +4.0489666616323261e-10 +0.0000000000000000e+00 +2.9299701458625523e-10
                     +23 +2.5852865001716802e-13 +6.3151889763702135e-06 +1.8202001687326555e-06 +1.3097973193566329e-06 +9.9950039290413892e-07 +9.7124644771658537e-07 +9.4404219017868809e-07 +7.3896832054257288e-07 +5.7468824597043528e-07 +3.0008077331036264e-07 +8.6172991640080867e-10 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +6.0075493796059158e-10 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +5.3105400888894953e-10 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +4.7647887574111159e-10 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +4.7086752464800165e-10 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +4.6529702953489913e-10 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +4.1840044714248618e-10 +0.0000000000000000e+00 +0.0000000000000000e+00 +3.7335889046704505e-10 +0.0000000000000000e+00 +2.7095449497766860e-10
                     +24 +2.2001844425181271e-13 +6.1853226469765503e-06 +1.8091530313534799e-06 +1.3061795375279678e-06 +9.9953563577202300e-07 +9.7155605350327508e-07 +9.4458531229373377e-07 +7.4108142297081108e-07 +5.7760481491787283e-07 +3.0316841517623458e-07 +7.8265150191101225e-10 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +5.5145021440501573e-10 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +4.8849855224678454e-10 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +4.3893304258935330e-10 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +4.3380722119069588e-10 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +4.2876656682925286e-10 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +3.8635496961793905e-10 +0.0000000000000000e+00 +0.0000000000000000e+00 +3.4516282246675699e-10 +0.0000000000000000e+00 +2.5129691174783955e-10
                     +25 +1.8827688561720145e-13 +6.0549071082136914e-06 +1.7961886054560799e-06 +1.3011940021261973e-06 +9.9833016319817953e-07 +9.7063970729718173e-07 +9.4395267172341805e-07 +7.4222922810763883e-07 +5.7975560375317390e-07 +3.0585830273760682e-07 +7.1272542366391737e-10 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +5.0719749931699603e-10 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +4.5057900699833727e-10 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +4.0536131899827892e-10 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +4.0069903974228452e-10 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +3.9608957166795849e-10 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +3.5758690377451871e-10 +0.0000000000000000e+00 +0.0000000000000000e+00 +3.1973704845218089e-10 +0.0000000000000000e+00 +2.3355578223674217e-10
